day_type,guest_satisfaction_score,price_total,is_shared_room,is_superhost,is_multi_listing,is_business_listing,cleanliness_score,room_type,room_id,room_list_id
weekend,100.0,312.9382069739179,0,0,0,0,10.0,Entire home/apt,6627,11984
weekend,100.0,191.17509582125828,0,0,0,0,10.0,Private room,6628,11985
weekend,85.0,179.72328690286994,0,1,1,0,10.0,Private room,6629,11986
weekend,90.0,263.1578947368421,0,0,1,0,10.0,Entire home/apt,6630,11987
weekend,80.0,288.6323268206039,0,0,0,0,6.0,Entire home/apt,6631,11988
weekend,100.0,235.3463587921847,0,0,0,0,10.0,Private room,6632,11989
weekend,100.0,213.37758249976628,0,0,0,0,9.0,Entire home/apt,7469,11990
weekend,100.0,247.96671964102083,0,0,0,0,10.0,Private room,6633,11991
weekend,94.0,183.2289426942133,0,1,1,0,10.0,Private room,6634,11992
weekend,100.0,300.7852668972609,0,0,0,1,10.0,Entire home/apt,6635,11993
weekend,92.0,102.36514910722632,1,0,0,1,8.0,Shared room,6637,11994
weekend,100.0,233.2429653173787,0,0,0,1,8.0,Private room,6638,11995
weekend,100.0,173.880527250631,0,0,0,0,10.0,Entire home/apt,6639,11996
weekend,84.0,307.3291577077685,0,0,0,1,10.0,Entire home/apt,6640,11997
weekend,96.0,156.58595868000373,0,0,0,0,10.0,Private room,6641,11998
weekend,100.0,388.4266616808451,0,0,1,0,10.0,Private room,6642,11999
weekend,100.0,202.86061512573616,0,0,0,0,8.0,Private room,6644,12000
weekend,90.0,95.12012713845004,0,0,0,0,6.0,Private room,6645,12001
weekend,100.0,160.0916144713471,0,0,0,0,10.0,Entire home/apt,7470,12002
weekend,100.0,187.6694400299149,0,0,1,0,10.0,Private room,6648,12003
weekend,100.0,371.1320931102178,0,0,0,0,10.0,Entire home/apt,6649,12004
weekend,80.0,324.6237262783958,0,0,0,0,8.0,Entire home/apt,6650,12005
weekend,100.0,231.84070300084133,0,0,0,0,10.0,Entire home/apt,6651,12006
weekend,80.0,151.91175095821256,1,0,1,0,6.0,Shared room,6653,12007
weekend,100.0,139.29139010937644,0,0,0,0,6.0,Private room,6654,12008
weekend,100.0,81.33121435916611,0,0,1,0,10.0,Private room,6656,12009
weekend,87.0,174.11423763672056,0,0,1,0,9.0,Private room,6657,12010
weekend,100.0,324.6237262783958,0,0,0,0,10.0,Entire home/apt,6658,12011
weekend,100.0,194.68075161260165,0,0,0,0,10.0,Entire home/apt,6659,12012
weekend,88.0,126.43731887445075,0,0,1,0,8.0,Private room,7471,12013
weekend,96.0,180.8918388333177,0,0,0,0,9.0,Private room,6661,12014
weekend,88.0,324.6237262783958,0,0,0,0,8.0,Entire home/apt,6662,12015
weekend,96.0,139.29139010937644,0,0,0,0,10.0,Private room,6663,12016
weekend,100.0,1507.431990277648,0,0,0,0,10.0,Entire home/apt,6665,12017
weekend,97.0,150.74319902776477,0,1,1,0,10.0,Private room,7472,12018
weekend,99.0,235.58006917827427,0,1,1,0,10.0,Private room,6667,12019
weekend,99.0,438.4406843040104,0,1,0,0,10.0,Entire home/apt,7473,12020
weekend,97.0,864.0272973730952,0,1,0,0,9.0,Entire home/apt,6668,12021
weekend,96.0,136.95428624848088,0,0,0,0,10.0,Private room,6669,12022
weekend,94.0,167.10292605403382,0,1,0,0,9.0,Private room,6670,12023
weekend,94.0,227.16649527905017,0,0,0,0,10.0,Entire home/apt,6673,12024
weekend,98.0,146.30270169206318,0,1,0,0,10.0,Private room,6674,12025
weekend,97.0,185.79975694119844,0,0,0,0,10.0,Private room,6675,12026
weekend,94.0,192.5773581377956,0,0,0,0,9.0,Private room,6798,12027
weekend,97.0,232.0744133869309,0,1,0,0,10.0,Entire home/apt,6677,12028
weekend,94.0,146.0689913059736,0,0,0,0,10.0,Private room,6678,12029
weekend,95.0,162.42871833224268,0,1,0,0,10.0,Private room,7474,12030
weekend,93.0,254.97803122370755,0,0,1,0,10.0,Entire home/apt,6681,12031
weekend,88.0,115.92035150042068,0,0,0,0,9.0,Private room,6682,12032
weekend,98.0,110.31130223427128,0,0,0,0,10.0,Private room,6683,12033
weekend,99.0,521.8752921379826,0,0,0,0,10.0,Entire home/apt,7475,12034
weekend,97.0,197.2515658595868,0,0,1,0,10.0,Private room,6684,12035
weekend,96.0,358.51173226138167,0,1,1,0,9.0,Entire home/apt,6685,12036
weekend,91.0,220.388894082453,0,1,0,0,10.0,Private room,6686,12037
weekend,91.0,148.4060951668692,0,0,1,0,9.0,Private room,6687,12038
weekend,94.0,161.02645601570532,0,0,1,0,8.0,Private room,6688,12039
weekend,100.0,266.4298401420959,0,1,1,0,10.0,Private room,7476,12040
weekend,100.0,162.42871833224268,0,0,0,0,10.0,Private room,6689,12041
weekend,80.0,150.74319902776477,0,0,0,0,10.0,Private room,6800,12042
weekend,97.0,186.50088809946712,0,1,0,0,10.0,Private room,7477,12043
weekend,92.0,162.42871833224268,0,0,0,0,9.0,Private room,6693,12044
weekend,93.0,267.83210245863324,0,0,0,0,9.0,Entire home/apt,7478,12045
weekend,80.0,127.60587080489856,0,0,0,0,10.0,Private room,6695,12046
weekend,97.0,214.54613443021407,0,1,1,0,10.0,Private room,6697,12047
weekend,86.0,220.388894082453,0,0,0,1,9.0,Private room,6698,12048
weekend,91.0,148.4060951668692,1,0,0,1,9.0,Shared room,6699,12049
weekend,93.0,150.74319902776477,1,0,0,1,10.0,Shared room,6700,12050
weekend,91.0,162.42871833224268,1,0,0,1,9.0,Shared room,6701,12051
weekend,92.0,271.3377582499766,0,0,0,0,10.0,Entire home/apt,6702,12052
weekend,90.0,162.42871833224268,1,0,0,1,9.0,Shared room,6703,12053
weekend,91.0,139.29139010937644,1,0,0,1,9.0,Shared room,6704,12054
weekend,96.0,730.3449565298681,0,0,0,0,10.0,Entire home/apt,6708,12055
weekend,89.0,154.01514443301858,0,0,0,0,8.0,Private room,6709,12056
weekend,98.0,300.31784612508176,1,0,0,0,10.0,Shared room,7479,12057
weekend,97.0,151.67804057212302,0,1,0,0,10.0,Private room,7480,12058
weekend,98.0,112.41469570907732,0,0,0,0,10.0,Private room,7481,12059
weekend,90.0,162.42871833224268,1,0,0,1,9.0,Shared room,7482,12060
weekend,95.0,119.42600729176404,0,0,1,0,10.0,Private room,6711,12061
weekend,100.0,162.1950079461531,0,0,1,0,8.0,Private room,7483,12062
weekend,85.0,118.25745536131625,0,0,0,0,9.0,Private room,6712,12063
weekend,95.0,237.68346265308028,0,0,0,0,10.0,Entire home/apt,7484,12064
weekend,98.0,318.0798354678882,0,1,0,0,10.0,Entire home/apt,6713,12065
weekend,99.0,162.1950079461531,0,0,0,0,10.0,Private room,6715,12066
weekend,100.0,637.7956436384032,0,0,1,0,10.0,Entire home/apt,6716,12067
weekend,94.0,122.9316630831074,0,0,1,0,10.0,Private room,7485,12068
weekend,96.0,120.59455922221184,0,0,1,0,10.0,Private room,6717,12069
weekend,97.0,175.04907918107878,0,1,1,0,10.0,Private room,6718,12070
weekend,93.0,168.2714779844816,0,1,0,0,9.0,Private room,7486,12071
weekend,92.0,158.9230625408993,0,0,0,1,10.0,Private room,6721,12072
weekend,92.0,150.74319902776477,0,0,0,1,9.0,Private room,6722,12073
weekend,92.0,129.94297466579414,0,0,0,0,8.0,Private room,6723,12074
weekend,91.0,160.0916144713471,0,0,0,0,10.0,Private room,6725,12075
weekend,85.0,250.53753388800595,0,0,0,1,9.0,Private room,7487,12076
weekend,96.0,117.08890343086846,0,1,0,0,10.0,Private room,6727,12077
weekend,92.0,276.0119659717678,0,0,1,0,9.0,Private room,6728,12078
weekend,88.0,117.79003458913714,0,0,1,0,8.0,Private room,7488,12079
weekend,98.0,150.74319902776477,0,1,1,0,10.0,Private room,6729,12080
weekend,91.0,206.3662709170796,0,0,1,0,9.0,Private room,6731,12081
weekend,90.0,189.53912311863127,0,0,0,1,10.0,Entire home/apt,6733,12082
weekend,98.0,180.8918388333177,0,1,0,0,10.0,Private room,6734,12083
weekend,93.0,330.46648593063475,0,0,1,0,9.0,Entire home/apt,6735,12084
weekend,96.0,195.84930354304944,0,1,1,0,10.0,Private room,6737,12085
weekend,99.0,136.7205758623913,0,0,0,0,10.0,Private room,7489,12086
weekend,97.0,194.9144619986912,0,1,0,0,10.0,Private room,7490,12087
weekend,81.0,1029.494250724502,0,0,1,0,8.0,Entire home/apt,6738,12088
weekend,90.0,114.0506684117042,0,0,1,0,9.0,Private room,7491,12089
weekend,97.0,380.4805085538001,0,0,1,0,9.0,Entire home/apt,6739,12090
weekend,95.0,375.5725904459194,0,0,0,0,9.0,Private room,7492,12091
weekend,98.0,231.84070300084133,0,1,1,0,10.0,Private room,6741,12092
weekend,92.0,191.40880620734785,0,0,0,0,10.0,Private room,7493,12093
weekend,97.0,173.880527250631,0,0,0,1,10.0,Private room,6742,12094
weekend,96.0,347.99476488735155,0,0,0,1,10.0,Entire home/apt,6743,12095
weekend,96.0,371.1320931102178,0,0,0,1,10.0,Entire home/apt,6744,12096
weekend,100.0,415.06964569505465,0,0,0,1,10.0,Entire home/apt,6745,12097
weekend,91.0,347.99476488735155,0,0,0,1,10.0,Entire home/apt,6746,12098
weekend,97.0,371.1320931102178,0,0,0,1,10.0,Entire home/apt,6747,12099
weekend,80.0,415.06964569505465,0,0,0,1,10.0,Entire home/apt,6748,12100
weekend,97.0,139.29139010937644,0,0,0,0,10.0,Private room,6749,12101
weekend,94.0,103.066280265495,0,0,0,0,9.0,Private room,7494,12102
weekend,92.0,167.10292605403382,1,0,0,1,10.0,Shared room,7495,12103
weekend,89.0,319.0146770122464,0,0,0,1,9.0,Entire home/apt,6115,12104
weekend,99.0,171.77713377582498,0,1,0,0,10.0,Private room,6750,12105
weekend,89.0,274.84341404132,0,0,1,0,8.0,Private room,6751,12106
weekend,97.0,229.5035991399457,0,0,1,0,10.0,Private room,7496,12107
weekend,95.0,118.25745536131625,0,0,0,0,10.0,Private room,6754,12108
weekend,86.0,162.42871833224268,1,0,0,1,9.0,Shared room,6756,12109
weekend,87.0,171.77713377582498,0,0,0,1,9.0,Private room,6115,12110
weekend,99.0,266.66355052818545,0,1,0,0,10.0,Private room,7497,12111
weekend,99.0,106.80564644292792,0,0,0,0,10.0,Private room,6758,12112
weekend,92.0,105.63709451248012,0,0,0,0,9.0,Private room,6759,12113
weekend,89.0,139.29139010937644,0,0,0,0,9.0,Private room,6760,12114
weekend,100.0,214.54613443021407,0,0,0,0,10.0,Entire home/apt,6761,12115
weekend,95.0,157.52080022436195,1,1,0,0,10.0,Shared room,6762,12116
weekend,96.0,672.6184911657474,0,0,0,0,10.0,Entire home/apt,7498,12117
weekend,98.0,141.39478358418248,0,1,0,0,10.0,Private room,6763,12118
weekend,90.0,185.5660465551089,0,0,0,0,8.0,Entire home/apt,6764,12119
weekend,100.0,380.4805085538001,0,0,0,0,10.0,Entire home/apt,6765,12120
weekend,94.0,168.2714779844816,0,0,0,0,10.0,Private room,7238,12121
weekend,100.0,278.34906983266336,0,0,0,0,10.0,Entire home/apt,6766,12122
weekend,81.0,214.54613443021407,0,0,1,0,9.0,Private room,6767,12123
weekend,88.0,278.1153594465738,0,0,1,0,10.0,Private room,6768,12124
weekend,99.0,102.13143872113676,0,1,1,0,10.0,Private room,7499,12125
weekend,97.0,111.24614377862952,0,1,0,0,10.0,Entire home/apt,7500,12126
weekend,99.0,104.23483219594276,0,1,0,0,10.0,Private room,6769,12127
weekend,96.0,127.60587080489856,0,0,0,0,10.0,Private room,6770,12128
weekend,98.0,90.44591941665888,0,0,0,0,10.0,Private room,6771,12129
weekend,96.0,276.0119659717678,0,0,0,0,10.0,Entire home/apt,6773,12130
weekend,90.0,116.15406188651022,0,0,1,0,8.0,Private room,6774,12131
weekend,95.0,357.1094699448443,0,1,0,0,10.0,Entire home/apt,6775,12132
weekend,93.0,218.9866317659157,0,0,0,0,9.0,Private room,6776,12133
weekend,83.0,254.97803122370755,0,0,1,0,9.0,Entire home/apt,7501,12134
weekend,90.0,110.31130223427128,0,0,1,0,8.0,Private room,6777,12135
weekend,100.0,226.23165373469195,0,1,0,0,9.0,Entire home/apt,6779,12136
weekend,99.0,208.4696643918856,0,1,0,0,10.0,Entire home/apt,6780,12137
weekend,95.0,197.01785547349724,0,1,0,0,9.0,Entire home/apt,6781,12138
weekend,91.0,127.60587080489856,0,0,0,0,10.0,Private room,6783,12139
weekend,86.0,167.10292605403382,0,0,0,0,9.0,Entire home/apt,7502,12140
weekend,99.0,90.44591941665888,0,1,0,0,10.0,Private room,6785,12141
weekend,98.0,287.4637748901561,0,0,0,1,10.0,Entire home/apt,6790,12142
weekend,93.0,139.29139010937644,0,0,0,0,10.0,Private room,6792,12143
weekend,94.0,126.2036084883612,0,0,0,0,9.0,Private room,6793,12144
weekend,84.0,220.15518369636345,0,0,1,0,7.0,Entire home/apt,6794,12145
weekend,100.0,347.761054501262,0,0,1,0,9.0,Entire home/apt,6795,12146
weekend,100.0,156.58595868000373,0,0,0,0,8.0,Private room,7503,12147
weekend,88.0,201.6920631952884,0,0,1,0,9.0,Entire home/apt,7504,12148
weekend,92.0,125.26876694400298,0,0,1,0,9.0,Private room,6797,12149
weekend,96.0,64.97148733289707,0,1,0,0,10.0,Private room,6801,12150
weekend,95.0,115.92035150042068,1,0,0,0,10.0,Shared room,6802,12151
weekend,92.0,149.57464709731698,0,0,1,0,9.0,Private room,6803,12152
weekend,97.0,345.4239506403664,0,1,1,0,10.0,Entire home/apt,6805,12153
weekend,95.0,197.01785547349724,0,1,0,0,10.0,Entire home/apt,6806,12154
weekend,96.0,206.3662709170796,0,1,0,0,9.0,Entire home/apt,6807,12155
weekend,99.0,227.16649527905017,0,0,0,0,10.0,Entire home/apt,7505,12156
weekend,100.0,197.01785547349724,0,0,0,0,10.0,Private room,7506,12157
weekend,97.0,660.6992614751799,0,1,1,0,10.0,Entire home/apt,7507,12158
weekend,93.0,243.52622230531924,0,0,0,0,9.0,Private room,6808,12159
weekend,98.0,298.9155838085444,0,0,0,0,9.0,Entire home/apt,6810,12160
weekend,99.0,168.2714779844816,0,1,0,0,10.0,Entire home/apt,7508,12161
weekend,91.0,227.16649527905017,0,0,0,0,9.0,Private room,6812,12162
weekend,97.0,115.92035150042068,0,1,0,0,9.0,Private room,6813,12163
weekend,98.0,220.388894082453,0,1,0,0,10.0,Entire home/apt,6814,12164
weekend,91.0,394.03571094699447,0,0,1,0,9.0,Entire home/apt,7509,12165
weekend,96.0,324.6237262783958,0,0,0,1,9.0,Private room,6816,12166
weekend,93.0,278.34906983266336,0,0,0,0,10.0,Entire home/apt,6817,12167
weekend,99.0,162.1950079461531,0,0,0,0,10.0,Private room,6818,12168
weekend,97.0,144.90043937552585,0,1,0,0,10.0,Private room,6822,12169
weekend,91.0,90.44591941665888,0,1,1,0,9.0,Private room,7510,12170
weekend,94.0,293.306534542395,0,0,1,0,9.0,Entire home/apt,6828,12171
weekend,98.0,243.52622230531924,0,0,0,0,10.0,Private room,6829,12172
weekend,98.0,133.21492007104794,0,0,1,0,10.0,Private room,7511,12173
weekend,93.0,135.55202393194352,0,0,0,0,9.0,Private room,6830,12174
weekend,97.0,260.8207908759465,0,1,0,0,9.0,Private room,6831,12175
weekend,96.0,156.58595868000373,0,1,1,0,10.0,Private room,6832,12176
weekend,98.0,177.38618304197436,0,0,0,0,10.0,Private room,6833,12177
weekend,99.0,122.9316630831074,0,0,0,0,10.0,Private room,6834,12178
weekend,97.0,156.58595868000373,0,0,0,0,9.0,Private room,6835,12179
weekend,99.0,193.51219968215383,0,0,1,0,10.0,Private room,6836,12180
weekend,95.0,294.7087968589324,0,0,0,0,9.0,Private room,6837,12181
weekend,98.0,173.880527250631,0,1,0,0,10.0,Private room,6838,12182
weekend,97.0,109.14275030382348,0,0,0,0,10.0,Private room,6839,12183
weekend,93.0,142.7970459007198,0,0,0,0,10.0,Private room,6840,12184
weekend,100.0,755.8193886136299,0,0,0,0,9.0,Private room,6841,12185
weekend,93.0,347.761054501262,0,0,0,0,9.0,Private room,6842,12186
weekend,84.0,208.7033747779751,0,0,0,0,7.0,Private room,6843,12187
weekend,100.0,202.86061512573616,0,0,1,0,10.0,Private room,6844,12188
weekend,100.0,272.5063101804244,0,0,1,0,10.0,Private room,6845,12189
weekend,100.0,307.09544732167893,0,0,0,0,8.0,Entire home/apt,6846,12190
weekend,94.0,149.80835748340655,0,1,0,0,9.0,Private room,6847,12191
weekend,96.0,148.4060951668692,0,1,0,0,10.0,Private room,7512,12192
weekend,100.0,336.3092455828737,0,0,0,0,10.0,Private room,6848,12193
weekend,94.0,283.02327755445447,0,0,1,0,10.0,Entire home/apt,6849,12194
weekend,96.0,208.7033747779751,0,0,0,0,10.0,Private room,6850,12195
weekend,90.0,165.93437412358605,0,0,0,0,8.0,Entire home/apt,7513,12196
weekend,95.0,151.91175095821256,0,0,1,0,9.0,Private room,6851,12197
weekend,96.0,213.37758249976628,0,1,0,0,9.0,Private room,6852,12198
weekend,97.0,125.03505655791342,0,0,1,0,9.0,Private room,6853,12199
weekend,90.0,185.5660465551089,0,0,0,0,8.0,Entire home/apt,7514,12200
weekend,79.0,807.9368047116013,0,0,0,1,8.0,Entire home/apt,6854,12201
weekend,92.0,136.7205758623913,0,0,1,0,10.0,Private room,6857,12202
weekend,96.0,144.90043937552585,0,1,1,0,10.0,Private room,7515,12203
weekend,95.0,115.92035150042068,0,0,0,0,10.0,Private room,6859,12204
weekend,93.0,234.1778068617369,0,0,0,0,10.0,Entire home/apt,6860,12205
weekend,95.0,115.92035150042068,0,0,1,0,10.0,Private room,7239,12206
weekend,97.0,185.5660465551089,0,1,0,0,10.0,Private room,6862,12207
weekend,98.0,133.21492007104794,0,1,1,0,10.0,Private room,7516,12208
weekend,100.0,405.7212302514723,0,0,0,0,10.0,Entire home/apt,6865,12209
weekend,99.0,266.66355052818545,0,1,1,0,10.0,Private room,6866,12210
weekend,89.0,347.99476488735155,0,0,0,1,9.0,Entire home/apt,6867,12211
weekend,95.0,179.4895765167804,0,1,0,0,10.0,Private room,6869,12212
weekend,80.0,260.8207908759465,0,0,0,0,8.0,Private room,6871,12213
weekend,93.0,320.88436010096285,0,0,0,0,10.0,Entire home/apt,7517,12214
weekend,98.0,411.5639899037113,0,1,0,0,10.0,Entire home/apt,6873,12215
weekend,98.0,674.7218846405534,0,1,1,0,10.0,Entire home/apt,6874,12216
weekend,89.0,193.51219968215383,0,0,1,0,9.0,Entire home/apt,7518,12217
weekend,100.0,104.23483219594276,0,0,0,0,10.0,Private room,7519,12218
weekend,100.0,296.8121903337384,0,0,0,0,10.0,Private room,6876,12219
weekend,100.0,141.39478358418248,0,1,1,0,10.0,Private room,6877,12220
weekend,94.0,301.48639805552955,0,1,1,0,10.0,Private room,6878,12221
weekend,98.0,137.8891277928391,0,0,0,0,10.0,Private room,7520,12222
weekend,91.0,162.1950079461531,0,0,0,0,8.0,Private room,6879,12223
weekend,60.0,405.7212302514723,0,0,1,0,6.0,Private room,6882,12224
weekend,99.0,173.880527250631,0,1,0,0,10.0,Private room,7521,12225
weekend,95.0,221.5574460129008,0,0,0,0,10.0,Private room,6883,12226
weekend,95.0,561.1386370010283,0,0,1,0,9.0,Entire home/apt,6884,12227
weekend,94.0,401.0470225296812,0,1,1,0,10.0,Entire home/apt,6885,12228
weekend,91.0,182.06039076376555,0,0,0,1,9.0,Entire home/apt,7522,12229
weekend,100.0,185.5660465551089,0,0,1,0,10.0,Private room,6886,12230
weekend,95.0,153.08030288866036,0,0,0,0,10.0,Private room,6887,12231
weekend,99.0,159.85790408525753,0,0,0,0,10.0,Private room,6888,12232
weekend,100.0,695.7558193886135,0,0,0,0,10.0,Entire home/apt,6889,12233
weekend,95.0,144.90043937552585,0,0,0,0,9.0,Private room,6891,12234
weekend,92.0,247.03187809666247,0,0,0,0,9.0,Private room,6893,12235
weekend,96.0,178.55473497242215,0,0,0,0,9.0,Private room,6894,12236
weekend,100.0,243.52622230531924,0,1,1,0,10.0,Private room,6896,12237
weekend,86.0,104.23483219594276,0,0,1,0,9.0,Private room,7523,12238
weekend,87.0,103.066280265495,0,0,1,0,9.0,Private room,6897,12239
weekend,100.0,139.29139010937644,0,0,1,0,9.0,Private room,6898,12240
weekend,100.0,102.13143872113676,0,1,0,0,10.0,Private room,6899,12241
weekend,89.0,134.6171823875853,0,0,0,0,8.0,Private room,6900,12242
weekend,100.0,254.97803122370755,0,0,0,0,10.0,Private room,6901,12243
weekend,99.0,214.54613443021407,0,1,0,0,10.0,Private room,6902,12244
weekend,100.0,209.8719267084229,0,0,1,0,10.0,Private room,6903,12245
weekend,97.0,193.51219968215383,0,0,0,0,10.0,Private room,6904,12246
weekend,97.0,168.0377675983921,0,1,1,0,10.0,Private room,6906,12247
weekend,87.0,336.3092455828737,0,0,1,0,9.0,Private room,6907,12248
weekend,84.0,86.9402636253155,1,0,0,1,7.0,Shared room,6908,12249
weekend,89.0,293.306534542395,0,0,0,0,9.0,Private room,6909,12250
weekend,82.0,120.82826960830138,0,0,0,1,9.0,Private room,6908,12251
weekend,80.0,86.9402636253155,0,0,0,1,7.0,Private room,6908,12252
weekend,99.0,157.75451061045152,0,1,1,0,10.0,Private room,6910,12253
weekend,98.0,149.57464709731698,0,1,1,0,10.0,Private room,7524,12254
weekend,100.0,174.34794802281013,0,0,0,1,8.0,Private room,6908,12255
weekend,83.0,86.9402636253155,1,0,0,1,7.0,Shared room,6908,12256
weekend,67.0,101.66401794895764,1,0,0,1,7.0,Shared room,6911,12257
weekend,97.0,173.880527250631,0,1,0,0,10.0,Private room,6912,12258
weekend,98.0,160.0916144713471,0,1,0,0,10.0,Private room,6913,12259
weekend,94.0,186.50088809946712,0,0,1,0,10.0,Private room,6914,12260
weekend,93.0,162.42871833224268,0,0,0,0,9.0,Private room,6916,12261
weekend,95.0,188.8379919603627,0,0,0,0,10.0,Private room,6918,12262
weekend,100.0,162.1950079461531,0,0,0,0,10.0,Private room,6919,12263
weekend,100.0,126.43731887445075,0,0,0,0,10.0,Private room,6920,12264
weekend,94.0,104.23483219594276,0,0,0,0,10.0,Private room,7525,12265
weekend,80.0,307.3291577077685,0,0,1,0,7.0,Entire home/apt,6923,12266
weekend,100.0,308.4977096382163,0,0,0,0,10.0,Private room,6924,12267
weekend,87.0,91.8481817331962,0,0,1,0,8.0,Private room,7526,12268
weekend,93.0,115.92035150042068,0,0,0,0,10.0,Private room,6926,12269
weekend,40.0,162.1950079461531,0,0,0,0,10.0,Private room,6927,12270
weekend,97.0,140.2262316537347,0,0,0,0,10.0,Private room,6928,12271
weekend,85.0,649.2474525567916,0,0,0,0,8.0,Entire home/apt,6930,12272
weekend,100.0,150.74319902776477,0,0,0,0,10.0,Private room,6931,12273
weekend,99.0,452.2295970832943,0,1,0,0,10.0,Entire home/apt,6932,12274
weekend,97.0,214.54613443021407,0,1,1,0,10.0,Entire home/apt,7527,12275
weekend,95.0,220.15518369636345,0,0,0,1,10.0,Entire home/apt,7528,12276
weekend,100.0,188.8379919603627,0,0,0,0,9.0,Private room,6934,12277
weekend,100.0,289.8008787510517,0,0,0,0,10.0,Entire home/apt,6935,12278
weekend,93.0,312.9382069739179,0,0,0,0,9.0,Entire home/apt,7529,12279
weekend,80.0,189.07170234645227,0,0,0,1,9.0,Private room,6936,12280
